********************************************
HeapName:	Main Game Thread Heap
NumLeaks:	67591
********************************************
Address                Size    File
0x00000000047AEA7D       40    EDBVHSolutions.cpp:134
0x00000000047AEAB5       12    
0x00000000047AEAD1       40    EDBVHSolutions.cpp:134
0x00000000047AEB09       12    
0x00000000047AEB25       40    EDBVHSolutions.cpp:134
0x00000000047AEB5D       40    EDBVHSolutions.cpp:134
0x00000000047AEB95       12    
0x00000000047AEBB1       40    EDBVHSolutions.cpp:134
0x00000000047AEBE9       40    EDBVHSolutions.cpp:134
0x00000000047AEC21       40    EDBVHSolutions.cpp:134
0x00000000047AEC59       40    EDBVHSolutions.cpp:134
0x00000000047AEC91       40    EDBVHSolutions.cpp:134
0x00000000047AECC9       40    EDBVHSolutions.cpp:134
0x00000000047AED01       12    
0x00000000047AED1D       40    EDBVHSolutions.cpp:134
0x00000000047AED55       12    
0x00000000047AED71       40    EDBVHSolutions.cpp:134
0x00000000047AEDA9       40    EDBVHSolutions.cpp:134
0x00000000047AEDE1       12    
0x00000000047AEDFD       40    EDBVHSolutions.cpp:134
0x00000000047AEE35       40    EDBVHSolutions.cpp:134
0x00000000047AEE6D       12    
0x00000000047AEE89       40    EDBVHSolutions.cpp:134
0x00000000047AEEC1       12    
0x00000000047AEEDD       40    EDBVHSolutions.cpp:134
0x00000000047AEF15       40    EDBVHSolutions.cpp:134
0x00000000047AEF4D       40    EDBVHSolutions.cpp:134
0x00000000047AEF85       12    
0x00000000047AEFA1       40    EDBVHSolutions.cpp:134
0x00000000047AEFD9       12    
0x00000000047AEFF5       40    EDBVHSolutions.cpp:134
0x00000000047AF02D       40    EDBVHSolutions.cpp:134
0x00000000047AF065       12    
0x00000000047AF081       40    EDBVHSolutions.cpp:134
0x00000000047AF0B9       12    
0x00000000047AF0D5       40    EDBVHSolutions.cpp:134
0x00000000047AF10D       40    EDBVHSolutions.cpp:134
0x00000000047AF145       40    EDBVHSolutions.cpp:134
0x00000000047AF17D       40    EDBVHSolutions.cpp:134
0x00000000047AF1B5       12    
0x00000000047AF1D1       40    EDBVHSolutions.cpp:134
0x00000000047AF209       12    
0x00000000047AF225       40    EDBVHSolutions.cpp:134
0x00000000047AF25D       40    EDBVHSolutions.cpp:134
0x00000000047AF295       12    
0x00000000047AF2B1       40    EDBVHSolutions.cpp:134
0x00000000047AF2E9       12    
0x00000000047AF305       40    EDBVHSolutions.cpp:134
0x00000000047AF33D       40    EDBVHSolutions.cpp:134
0x00000000047AF375       12    
0x00000000047AF391       40    EDBVHSolutions.cpp:134
0x00000000047AF3C9       12    
0x00000000047AF3E5       40    EDBVHSolutions.cpp:134
0x00000000047AF41D       40    EDBVHSolutions.cpp:134
0x00000000047AF455       40    EDBVHSolutions.cpp:134
0x00000000047AF48D       40    EDBVHSolutions.cpp:134
0x00000000047AF4C5       12    
0x00000000047AF4E1       40    EDBVHSolutions.cpp:134
0x00000000047AF519       12    
0x00000000047AF535       40    EDBVHSolutions.cpp:134
0x00000000047AF56D       40    EDBVHSolutions.cpp:134
0x00000000047AF5A5       12    
0x00000000047AF5C1       40    EDBVHSolutions.cpp:134
0x00000000047AF5F9       12    
0x00000000047AF615       40    EDBVHSolutions.cpp:134
0x00000000047AF64D       40    EDBVHSolutions.cpp:134
0x00000000047AF685       40    EDBVHSolutions.cpp:134
0x00000000047AF6BD       40    EDBVHSolutions.cpp:134
0x00000000047AF6F5       40    EDBVHSolutions.cpp:134
0x00000000047AF72D       12    
0x00000000047AF749       40    EDBVHSolutions.cpp:134
0x00000000047AF781       12    
0x00000000047AF79D       40    EDBVHSolutions.cpp:134
0x00000000047AF7D5       40    EDBVHSolutions.cpp:134
0x00000000047AF80D       12    
0x00000000047AF829       40    EDBVHSolutions.cpp:134
0x00000000047AF861       12    
0x00000000047AF87D       40    EDBVHSolutions.cpp:134
0x00000000047AF8B5       40    EDBVHSolutions.cpp:134
0x00000000047AF8ED       40    EDBVHSolutions.cpp:134
0x00000000047AF925       12    
0x00000000047AF941       40    EDBVHSolutions.cpp:134
0x00000000047AF979       12    
0x00000000047AF995       40    EDBVHSolutions.cpp:134
0x00000000047AF9CD       40    EDBVHSolutions.cpp:134
0x00000000047AFA05       12    
0x00000000047AFA21       40    EDBVHSolutions.cpp:134
0x00000000047AFA59       12    
0x00000000047AFA75       40    EDBVHSolutions.cpp:134
0x00000000047AFAAD       40    EDBVHSolutions.cpp:134
0x00000000047AFAE5       40    EDBVHSolutions.cpp:134
0x00000000047AFB1D       40    EDBVHSolutions.cpp:134
0x00000000047AFB55       12    
0x00000000047AFB71       40    EDBVHSolutions.cpp:134
0x00000000047AFBA9       12    
0x00000000047AFBC5       40    EDBVHSolutions.cpp:134
0x00000000047AFBFD       40    EDBVHSolutions.cpp:134
0x00000000047AFC35       12    
0x00000000047AFC51       40    EDBVHSolutions.cpp:134
0x00000000047AFC89       12    
0x00000000047AFCA5       40    EDBVHSolutions.cpp:134
0x00000000047AFCDD       40    EDBVHSolutions.cpp:134
0x00000000047AFD15       40    EDBVHSolutions.cpp:134
0x00000000047AFD4D       12    
0x00000000047AFD69       40    EDBVHSolutions.cpp:134
0x00000000047AFDA1       12    
0x00000000047AFDBD       40    EDBVHSolutions.cpp:134
0x00000000047AFDF5       12    
0x00000000047AFE11       40    EDBVHSolutions.cpp:134
0x00000000047AFE49       40    EDBVHSolutions.cpp:134
0x00000000047AFE81       40    EDBVHSolutions.cpp:134
0x00000000047AFEB9       12    
0x00000000047AFED5       40    EDBVHSolutions.cpp:134
0x00000000047AFF0D       12    
0x00000000047AFF29       40    EDBVHSolutions.cpp:134
0x00000000047AFF61       40    EDBVHSolutions.cpp:134
0x00000000047AFF99       40    EDBVHSolutions.cpp:134
0x00000000047AFFD1       40    EDBVHSolutions.cpp:134
0x00000000047B0009       40    EDBVHSolutions.cpp:134
0x00000000047B0041       40    EDBVHSolutions.cpp:134
0x00000000047B0079       40    EDBVHSolutions.cpp:134
0x00000000047B00B1       12    
0x00000000047B00CD       40    EDBVHSolutions.cpp:134
0x00000000047B0105       12    
0x00000000047B0121       40    EDBVHSolutions.cpp:134
0x00000000047B0159       40    EDBVHSolutions.cpp:134
0x00000000047B0191       12    
0x00000000047B01AD       40    EDBVHSolutions.cpp:134
0x00000000047B01E5       40    EDBVHSolutions.cpp:134
0x00000000047B021D       12    
0x00000000047B0239       40    EDBVHSolutions.cpp:134
0x00000000047B0271       12    
0x00000000047B028D       40    EDBVHSolutions.cpp:134
0x00000000047B02C5       40    EDBVHSolutions.cpp:134
0x00000000047B02FD       12    
0x00000000047B0319       40    EDBVHSolutions.cpp:134
0x00000000047B0351       40    EDBVHSolutions.cpp:134
0x00000000047B0389       40    EDBVHSolutions.cpp:134
0x00000000047B03C1       12    
0x00000000047B03DD       40    EDBVHSolutions.cpp:134
0x00000000047B0415       12    
0x00000000047B0431       40    EDBVHSolutions.cpp:134
0x00000000047B0469       40    EDBVHSolutions.cpp:134
0x00000000047B04A1       12    
0x00000000047B04BD       40    EDBVHSolutions.cpp:134
0x00000000047B04F5       12    
0x00000000047B0511       40    EDBVHSolutions.cpp:134
0x00000000047B0549       40    EDBVHSolutions.cpp:134
0x00000000047B0581       40    EDBVHSolutions.cpp:134
0x00000000047B05B9       12    
0x00000000047B05D5       40    EDBVHSolutions.cpp:134
0x00000000047B060D       12    
0x00000000047B0629       40    EDBVHSolutions.cpp:134
0x00000000047B0661       40    EDBVHSolutions.cpp:134
0x00000000047B0699       12    
0x00000000047B06B5       40    EDBVHSolutions.cpp:134
0x00000000047B06ED       12    
0x00000000047B0709       40    EDBVHSolutions.cpp:134
0x00000000047B0741       40    EDBVHSolutions.cpp:134
0x00000000047B0779       40    EDBVHSolutions.cpp:134
0x00000000047B07B1       40    EDBVHSolutions.cpp:134
0x00000000047B07E9       40    EDBVHSolutions.cpp:134
0x00000000047B0821       12    
0x00000000047B083D       40    EDBVHSolutions.cpp:134
0x00000000047B0875       12    
0x00000000047B0891       40    EDBVHSolutions.cpp:134
0x00000000047B08C9       12    
0x00000000047B08E5       40    EDBVHSolutions.cpp:134
0x00000000047B091D       40    EDBVHSolutions.cpp:134
0x00000000047B0955       12    
0x00000000047B0971       40    EDBVHSolutions.cpp:134
0x00000000047B09A9       40    EDBVHSolutions.cpp:134
0x00000000047B09E1       40    EDBVHSolutions.cpp:134
0x00000000047B0A19       12    
0x00000000047B0A35       40    EDBVHSolutions.cpp:134
0x00000000047B0A6D       12    
0x00000000047B0A89       40    EDBVHSolutions.cpp:134
0x00000000047B0AC1       40    EDBVHSolutions.cpp:134
0x00000000047B0AF9       12    
0x00000000047B0B15       40    EDBVHSolutions.cpp:134
0x00000000047B0B4D       40    EDBVHSolutions.cpp:134
0x00000000047B0B85       40    EDBVHSolutions.cpp:134
0x00000000047B0BBD       12    
0x00000000047B0BD9       40    EDBVHSolutions.cpp:134
0x00000000047B0C11       12    
0x00000000047B0C2D       40    EDBVHSolutions.cpp:134
0x00000000047B0C65       40    EDBVHSolutions.cpp:134
0x00000000047B0C9D       12    
0x00000000047B0CB9       40    EDBVHSolutions.cpp:134
0x00000000047B0CF1       12    
0x00000000047B0D0D       40    EDBVHSolutions.cpp:134
0x00000000047B0D45       40    EDBVHSolutions.cpp:134
0x00000000047B0D7D       40    EDBVHSolutions.cpp:134
0x00000000047B0DB5       12    
0x00000000047B0DD1       40    EDBVHSolutions.cpp:134
0x00000000047B0E09       12    
0x00000000047B0E25       40    EDBVHSolutions.cpp:134
0x00000000047B0E5D       40    EDBVHSolutions.cpp:134
0x00000000047B0E95       12    
0x00000000047B0EB1       40    EDBVHSolutions.cpp:134
0x00000000047B0EE9       40    EDBVHSolutions.cpp:134
0x00000000047B0F21       40    EDBVHSolutions.cpp:134
0x00000000047B0F59       40    EDBVHSolutions.cpp:134
0x00000000047B0F91       40    EDBVHSolutions.cpp:134
0x00000000047B0FC9       12    
0x00000000047B0FE5       40    EDBVHSolutions.cpp:134
0x00000000047B101D       12    
0x00000000047B1039       40    EDBVHSolutions.cpp:134
0x00000000047B1071       40    EDBVHSolutions.cpp:134
0x00000000047B10A9       12    
0x00000000047B10C5       40    EDBVHSolutions.cpp:134
0x00000000047B10FD       40    EDBVHSolutions.cpp:134
0x00000000047B1135       12    
0x00000000047B1151       40    EDBVHSolutions.cpp:134
0x00000000047B1189       12    
0x00000000047B11A5       40    EDBVHSolutions.cpp:134
0x00000000047B11DD       40    EDBVHSolutions.cpp:134
0x00000000047B1215       40    EDBVHSolutions.cpp:134
0x00000000047B124D       12    
0x00000000047B1269       40    EDBVHSolutions.cpp:134
0x00000000047B12A1       12    
0x00000000047B12BD       40    EDBVHSolutions.cpp:134
0x00000000047B12F5       40    EDBVHSolutions.cpp:134
0x00000000047B132D       12    
0x00000000047B1349       40    EDBVHSolutions.cpp:134
0x00000000047B1381       12    
0x00000000047B139D       40    EDBVHSolutions.cpp:134
0x00000000047B13D5       40    EDBVHSolutions.cpp:134
0x00000000047B140D       40    EDBVHSolutions.cpp:134
0x00000000047B1445       12    
0x00000000047B1461       40    EDBVHSolutions.cpp:134
0x00000000047B1499       12    
0x00000000047B14B5       40    EDBVHSolutions.cpp:134
0x00000000047B14ED       40    EDBVHSolutions.cpp:134
0x00000000047B1525       12    
0x00000000047B1541       40    EDBVHSolutions.cpp:134
0x00000000047B1579       12    
0x00000000047B1595       40    EDBVHSolutions.cpp:134
0x00000000047B15CD       40    EDBVHSolutions.cpp:134
0x00000000047B1605       40    EDBVHSolutions.cpp:134
0x00000000047B163D       40    EDBVHSolutions.cpp:134
0x00000000047B1675       40    EDBVHSolutions.cpp:134
0x00000000047B16AD       12    
0x00000000047B16C9       40    EDBVHSolutions.cpp:134
0x00000000047B1701       12    
0x00000000047B171D       40    EDBVHSolutions.cpp:134
0x00000000047B1755       40    EDBVHSolutions.cpp:134
0x00000000047B178D       12    
0x00000000047B17A9       40    EDBVHSolutions.cpp:134
0x00000000047B17E1       40    EDBVHSolutions.cpp:134
0x00000000047B1819       12    
0x00000000047B1835       40    EDBVHSolutions.cpp:134
0x00000000047B186D       12    
0x00000000047B1889       40    EDBVHSolutions.cpp:134
0x00000000047B18C1       40    EDBVHSolutions.cpp:134
0x00000000047B18F9       12    
0x00000000047B1915       40    EDBVHSolutions.cpp:134
0x00000000047B194D       40    EDBVHSolutions.cpp:134
0x00000000047B1985       40    EDBVHSolutions.cpp:134
0x00000000047B19BD       12    
0x00000000047B19D9       40    EDBVHSolutions.cpp:134
0x00000000047B1A11       12    
0x00000000047B1A2D       40    EDBVHSolutions.cpp:134
0x00000000047B1A65       12    
0x00000000047B1A81       40    EDBVHSolutions.cpp:134
0x00000000047B1AB9       40    EDBVHSolutions.cpp:134
0x00000000047B1AF1       40    EDBVHSolutions.cpp:134
0x00000000047B1B29       12    
0x00000000047B1B45       40    EDBVHSolutions.cpp:134
0x00000000047B1B7D       12    
0x00000000047B1B99       40    EDBVHSolutions.cpp:134
0x00000000047B1BD1       40    EDBVHSolutions.cpp:134
0x00000000047B1C09       12    
0x00000000047B1C25       40    EDBVHSolutions.cpp:134
0x00000000047B1C5D       12    
0x00000000047B1C79       40    EDBVHSolutions.cpp:134
0x00000000047B1CB1       40    EDBVHSolutions.cpp:134
0x00000000047B1CE9       40    EDBVHSolutions.cpp:134
0x00000000047B1D21       40    EDBVHSolutions.cpp:134
0x00000000047B1D59       40    EDBVHSolutions.cpp:134
0x00000000047B1D91       40    EDBVHSolutions.cpp:134
0x00000000047B1DC9       40    EDBVHSolutions.cpp:134
0x00000000047B1E01       40    EDBVHSolutions.cpp:134
0x00000000047B1E39       12    
0x00000000047B1E55       40    EDBVHSolutions.cpp:134
0x00000000047B1E8D       12    
0x00000000047B1EA9       40    EDBVHSolutions.cpp:134
0x00000000047B1EE1       40    EDBVHSolutions.cpp:134
0x00000000047B1F19       12    
0x00000000047B1F35       40    EDBVHSolutions.cpp:134
0x00000000047B1F6D       40    EDBVHSolutions.cpp:134
0x00000000047B1FA5       12    
0x00000000047B1FC1       40    EDBVHSolutions.cpp:134
0x00000000047B1FF9       12    
0x00000000047B2015       40    EDBVHSolutions.cpp:134
0x00000000047B204D       40    EDBVHSolutions.cpp:134
0x00000000047B2085       12    
0x00000000047B20A1       40    EDBVHSolutions.cpp:134
0x00000000047B20D9       40    EDBVHSolutions.cpp:134
0x00000000047B2111       40    EDBVHSolutions.cpp:134
0x00000000047B2149       12    
0x00000000047B2165       40    EDBVHSolutions.cpp:134
0x00000000047B219D       12    
0x00000000047B21B9       40    EDBVHSolutions.cpp:134
0x00000000047B21F1       40    EDBVHSolutions.cpp:134
0x00000000047B2229       12    
0x00000000047B2245       40    EDBVHSolutions.cpp:134
0x00000000047B227D       12    
0x00000000047B2299       40    EDBVHSolutions.cpp:134
0x00000000047B22D1       40    EDBVHSolutions.cpp:134
0x00000000047B2309       40    EDBVHSolutions.cpp:134
0x00000000047B2341       40    EDBVHSolutions.cpp:134
0x00000000047B2379       12    
0x00000000047B2395       40    EDBVHSolutions.cpp:134
0x00000000047B23CD       12    
0x00000000047B23E9       40    EDBVHSolutions.cpp:134
0x00000000047B2421       12    
0x00000000047B243D       40    EDBVHSolutions.cpp:134
0x00000000047B2475       40    EDBVHSolutions.cpp:134
0x00000000047B24AD       40    EDBVHSolutions.cpp:134
0x00000000047B24E5       12    
0x00000000047B2501       40    EDBVHSolutions.cpp:134
0x00000000047B2539       40    EDBVHSolutions.cpp:134
0x00000000047B2571       12    
0x00000000047B258D       40    EDBVHSolutions.cpp:134
0x00000000047B25C5       12    
0x00000000047B25E1       40    EDBVHSolutions.cpp:134
0x00000000047B2619       40    EDBVHSolutions.cpp:134
0x00000000047B2651       12    
0x00000000047B266D       40    EDBVHSolutions.cpp:134
0x00000000047B26A5       12    
0x00000000047B26C1       40    EDBVHSolutions.cpp:134
0x00000000047B26F9       40    EDBVHSolutions.cpp:134
0x00000000047B2731       40    EDBVHSolutions.cpp:134
0x00000000047B2769       40    EDBVHSolutions.cpp:134
0x00000000047B27A1       40    EDBVHSolutions.cpp:134
0x00000000047B27D9       12    
0x00000000047B27F5       40    EDBVHSolutions.cpp:134
0x00000000047B282D       12    
0x00000000047B2849       40    EDBVHSolutions.cpp:134
0x00000000047B2881       40    EDBVHSolutions.cpp:134
0x00000000047B28B9       12    
0x00000000047B28D5       40    EDBVHSolutions.cpp:134
0x00000000047B290D       12    
0x00000000047B2929       40    EDBVHSolutions.cpp:134
0x00000000047B2961       40    EDBVHSolutions.cpp:134
0x00000000047B2999       40    EDBVHSolutions.cpp:134
0x00000000047B29D1       12    
0x00000000047B29ED       40    EDBVHSolutions.cpp:134
0x00000000047B2A25       12    
0x00000000047B2A41       40    EDBVHSolutions.cpp:134
0x00000000047B2A79       40    EDBVHSolutions.cpp:134
0x00000000047B2AB1       12    
0x00000000047B2ACD       40    EDBVHSolutions.cpp:134
0x00000000047B2B05       12    
0x00000000047B2B21       40    EDBVHSolutions.cpp:134
0x00000000047B2B59       40    EDBVHSolutions.cpp:134
0x00000000047B2B91       40    EDBVHSolutions.cpp:134
0x00000000047B2BC9       40    EDBVHSolutions.cpp:134
0x00000000047B2C01       12    
0x00000000047B2C1D       40    EDBVHSolutions.cpp:134
0x00000000047B2C55       12    
0x00000000047B2C71       40    EDBVHSolutions.cpp:134
0x00000000047B2CA9       40    EDBVHSolutions.cpp:134
0x00000000047B2CE1       12    
0x00000000047B2CFD       40    EDBVHSolutions.cpp:134
0x00000000047B2D35       12    
0x00000000047B2D51       40    EDBVHSolutions.cpp:134
0x00000000047B2D89       40    EDBVHSolutions.cpp:134
0x00000000047B2DC1       40    EDBVHSolutions.cpp:134
0x00000000047B2DF9       12    
0x00000000047B2E15       40    EDBVHSolutions.cpp:134
0x00000000047B2E4D       12    
0x00000000047B2E69       40    EDBVHSolutions.cpp:134
0x00000000047B2EA1       40    EDBVHSolutions.cpp:134
0x00000000047B2ED9       12    
0x00000000047B2EF5       40    EDBVHSolutions.cpp:134
0x00000000047B2F2D       12    
0x00000000047B2F49       40    EDBVHSolutions.cpp:134
0x00000000047B2F81       40    EDBVHSolutions.cpp:134
0x00000000047B2FB9       40    EDBVHSolutions.cpp:134
0x00000000047B2FF1       40    EDBVHSolutions.cpp:134
0x00000000047B3029       40    EDBVHSolutions.cpp:134
0x00000000047B3061       40    EDBVHSolutions.cpp:134
